flaeche_km2,pop_insgesamt,pop_maennlich,pop_weiblich,pop_density,stadt_name,latitude,longitude
10.11,5703,2825,2878,564,Wirges,50.4700819,7.7956173
84.07,5689,2819,2870,68,Leutershausen,49.2992825,10.4117748
49.68,5687,2790,2897,114,Brotterode-Trusetal,50.7859635,10.4062727
30.61,5678,2877,2801,185,Niedenstein,51.2152682,9.3061335
42.73,5670,2711,2959,133,Seelow,52.5318238,14.380704
32.91,5668,2882,2786,172,Neudenau,49.2940857,9.2731888
74.96,5666,2775,2891,76,Hirschau,49.5445912,11.9464314
48.92,5663,2765,2898,116,Bad Lobenstein,50.449292,11.6380757
31.35,5662,2803,2859,181,Traben-Trarbach,49.9530436,7.1233159
73.16,5652,2855,2797,77,Harburg (Schwaben),48.787206,10.6889571
61.02,5648,2768,2880,93,Wittichenau / Kulow,51.3850743,14.2435979
39.74,5639,2774,2865,142,Schöppenstedt,52.1439998,10.7751941
33.44,5637,2772,2865,169,Schwarzheide,51.4858276,13.8306977
35.67,5631,2810,2821,158,Zeil a.Main,50.0137529,10.5948036
29.05,5618,2725,2893,193,Bodenwerder,51.9752481,9.5139063
48.41,5614,2777,2837,116,Abenberg,49.2419719,10.9638694
14.3,5608,3010,2598,392,Heimsheim,48.8058986,8.8619207
56.03,5599,2737,2862,100,Mellrichstadt,50.4282218,10.3020932
64.71,5585,2834,2751,86,Battenberg (Eder),51.0323524,8.6112782
72.27,5573,2756,2817,77,Grabow,53.2789153,11.5625238
22.86,5563,2811,2752,243,Prüm,50.2069481,6.4249003
175.66,5553,2828,2725,32,Velburg,49.2330244,11.6716022
15.86,5551,2747,2804,350,Hagenbach,49.0196679,8.247413
69.33,5544,2844,2700,80,Monheim,48.8423558,10.8562708
60.89,5540,2776,2764,91,Stolpen,51.0492329,14.0830003
40.81,5538,2791,2747,136,Eltmann,49.9725016,10.6662064
143.9,5534,2789,2745,38,Drebkau/Drjowk,51.6577353,14.2204983
89.34,5521,2737,2784,62,Gersfeld (Rhön),50.4497667,9.8943709
93.2,5518,2811,2707,59,Stühlingen,47.7470397,8.4474495
91.9,5518,2795,2723,60,Zarrentin am Schaalsee,53.5497556,10.9169686
88.72,5498,2744,2754,62,Bad Gottleuba-Berggießhübel,50.8584186,13.9480444
31.65,5495,2739,2756,174,Braunlage,51.7264388,10.6100516
46.48,5489,2745,2744,118,Ingelfingen,49.3014449,9.6513353
69.41,5488,2689,2799,79,Ellrich,51.587313,10.6649031
6.15,5479,2594,2885,891,Lütjenburg,54.2928257,10.5905485
71.23,5467,2731,2736,77,Tharandt,50.9853391,13.5794907
61.63,5465,2741,2724,89,Großschirma,50.9664763,13.2784375
47.76,5459,2649,2810,114,Gadebusch,53.70187,11.1177362
32.11,5438,2626,2812,169,Otterberg,49.5008961,7.7723649
13.07,5422,2688,2734,415,Munderkingen,48.2358225,9.6441788
81.43,5414,2794,2620,66,Külsheim,49.6696553,9.5207106
89.08,5413,2726,2687,61,Wasungen,50.6642615,10.367141
36.83,5395,2699,2696,146,Rockenhausen,49.6290332,7.8206451
16.59,5381,2675,2706,324,Mahlberg,48.2871478,7.8124221
21.09,5378,2625,2753,255,Lindenfels,49.7051422,8.7743264
82.55,5360,2686,2674,65,Diemelstadt,51.4813132,8.992125
34.22,5359,2684,2675,157,Oettingen i.Bay.,48.9529964,10.6039216
21.18,5346,2701,2645,252,Cochem,50.1483916,7.1663195
43.84,5313,2842,2471,121,Adelsheim,49.4053706,9.3903482
76.61,5306,2604,2702,69,Burg Stargard,53.4956816,13.3097058
38.09,5302,2717,2585,139,Forchtenberg,49.2889174,9.5608005
30.77,5298,2574,2724,172,Dornburg-Camburg,51.0446423,11.676008
13.03,5281,2562,2719,405,Waldmohr,49.3876652,7.3351606
55.67,5272,2670,2602,95,Spalt,49.1753302,10.9254208
51.48,5266,2609,2657,102,Pfreimd,49.4936077,12.1798657
38.55,5254,2588,2666,136,Ruhla,50.8941173,10.3814517
29.04,5243,2580,2663,181,Kitzscher,51.1645029,12.5529858
73.29,5225,2655,2570,71,Pottenstein,49.7721841,11.4087415
53.07,5213,2604,2609,98,Altentreptow,53.692909,13.2512212
56.34,5203,2606,2597,92,Hofheim i.UFr.,50.1567915,10.5498554
48.97,5193,2634,2559,106,Freren,52.4858972,7.5459254
52.24,5148,2615,2533,99,Wörth a.d.Donau,49.0012229,12.4041615
58.67,5126,2385,2741,87,Hitzacker (Elbe),53.1512116,11.0440938
64.87,5111,2558,2553,79,Creußen,49.8438482,11.6252782
104.11,5104,2594,2510,49,Falkenstein/Harz,51.7071447,11.3333212
19.13,5098,2540,2558,266,Ronneburg,50.8630523,12.1809073
66.32,5095,2529,2566,77,Naumburg,51.1525648,11.8099186
43.19,5094,2560,2534,118,Arzberg,50.0567356,12.1859087
135.61,5092,2584,2508,38,Uebigau-Wahrenbrück,51.5743703,13.3431138
67.56,5088,2529,2559,75,Erbendorf,49.837847,12.0481655
38.29,5061,2413,2648,132,Schwaan,53.9400696,12.1071145
27.62,5051,2505,2546,183,Lichtenau,49.2805135,10.6836351
8.16,5041,2440,2601,618,Unkel,50.5996127,7.2157397
30.98,5012,2407,2605,162,Borkum,53.5862669,6.6917449
30.68,5012,2390,2622,163,Röbel/Müritz,53.3768182,12.6059705
43.9,5000,2500,2500,114,Amöneburg,50.7975562,8.9231329
62.42,4985,2519,2466,80,Oberviechtach,49.4602721,12.4189759
36.37,4984,2500,2484,137,Windischeschenbach,49.8007569,12.1565859
69.75,4962,2484,2478,71,Todtnau,47.8303378,7.9452378
13.59,4954,2381,2573,365,Freinsheim,49.5066726,8.2108403
8.05,4951,2406,2545,615,Emmelshausen,50.1557618,7.5557802
45.12,4945,2544,2401,110,Scheinfeld,49.6653406,10.462567
44.43,4940,2444,2496,111,Tönning,54.3188928,8.9437049
33.33,4926,2543,2383,148,Triberg im Schwarzwald,48.1298016,8.232271
29.81,4925,2449,2476,165,Niederstotzingen,48.5408791,10.2332512
104.05,4922,2534,2388,47,Niederstetten,49.4003232,9.9189607
72.98,4914,2463,2451,67,Oppenau,48.4751652,8.1646682
64.36,4913,2499,2414,76,Marienmünster,51.8282084,9.2389221
18.9,4912,2406,2506,260,Thum,50.6698953,12.952226
40.87,4905,2471,2434,120,Lauchheim,48.8716385,10.2454589
44.41,4903,2427,2476,110,Vacha,50.8272621,10.0213868
80.66,4884,2425,2459,61,Hollfeld,49.9389862,11.2918916
62.03,4873,2428,2445,79,Tengen,47.8166011,8.6594228
162.57,4863,2383,2480,30,Dahme/Mark,51.8699392,13.4284903
78.06,4843,2406,2437,62,Iphofen,49.7042096,10.2607784
23.25,4834,2487,2347,208,Schömberg,48.211058,8.7604633
67.55,4816,2425,2391,71,Kröpelin,54.0720121,11.7936085
71.94,4807,2402,2405,67,Geisa,50.7144688,9.9498496
90.14,4803,2414,2389,53,Weismain,50.0850003,11.2400354
15.88,4791,2348,2443,302,Wörth a.Main,49.7955109,9.1574558
62.64,4789,2375,2414,76,Reichenbach/O.L.,51.1413085,14.8013577
88.22,4785,2320,2465,54,Eggesin,53.6820915,14.077945
69.37,4785,2380,2405,69,Trendelburg,51.5702326,9.3936842
18.27,4762,2383,2379,261,Groß-Bieberau,49.7902515,8.8161036
75.86,4760,2263,2497,63,Crivitz,53.5781613,11.6470654
17.04,4756,2218,2538,279,Wilthen,51.0952854,14.3946921
67.7,4756,2364,2392,70,Bischofsheim i.d.Rhön,50.4011137,10.0075314
31.89,4752,2385,2367,149,Vellberg,49.0864261,9.8812131
66.61,4745,2314,2431,71,Lommatzsch,51.1952586,13.3111561
69.23,4734,2264,2470,68,Müllrose,52.2468189,14.4181081
23.75,4710,2388,2322,198,Bad Buchau,48.0641747,9.6106661
42.97,4694,2288,2406,109,Adorf/Vogtl.,50.3206834,12.2535919
107.2,4693,2312,2381,44,Seehausen (Altmark),52.8888609,11.7519908
58.64,4688,2371,2317,80,Heideck,49.1326668,11.126046
17.55,4687,2333,2354,267,Nassau,50.3148917,7.8000899
64.13,4682,2307,2375,73,Pausa-Mühltroff,50.5670447,11.9601733
52.19,4674,2298,2376,90,Schönberg,53.6781808,10.4318363
140.52,4673,2393,2280,33,Marlow,54.1556493,12.5725117
78.48,4664,2284,2380,59,Königsbrück,51.2637467,13.9028337
35.13,4646,2261,2385,132,Eschenbach i.d.OPf.,49.7531092,11.8294634
52.9,4643,2432,2211,88,Krautheim,49.3861751,9.6346258
79.98,4625,2365,2260,58,Herbstein,50.5608868,9.3804574
120.16,4621,2465,2156,38,Lübtheen,53.3023864,11.0842837
67.32,4615,2303,2312,69,Rauschenberg,50.9089878,8.8864674
69.73,4602,2355,2247,66,Amt Creuzburg,51.0666037,10.2782817
66.91,4582,2336,2246,68,Heringen/Helme,51.4471763,10.8809101
46.69,4579,2250,2329,98,Freyburg (Unstrut),51.2126192,11.7696956
60.45,4579,2343,2236,76,Tann (Rhön),50.636953,10.0040118
40.93,4567,2453,2114,112,Kirchberg an der Jagst,49.2044838,9.9817296
117.23,4565,2349,2216,39,Creglingen,49.4688744,10.0298459
69.19,4538,2167,2371,66,Baumholder,49.6167,7.33333
24.97,4535,2214,2321,182,Wachenheim an der Weinstraße,49.4410363,8.1815115
40.76,4535,2232,2303,111,Dahn,49.1493317,7.7802569
38.26,4526,2279,2247,118,Bad Berneck i.Fichtelgebirge,50.0531177,11.686857
15.89,4521,2162,2359,285,Ehrenfriedersdorf,50.6442951,12.9675018
40.38,4520,2300,2220,112,Gerabronn,49.2498124,9.9229743
142.14,4500,2245,2255,32,Liebenwalde,52.866517,13.3902046
66.69,4492,2186,2306,67,Putbus,54.3535322,13.4749134
65.35,4488,2340,2148,69,Hallenberg,51.1096147,8.6201021
23.38,4482,2206,2276,192,Augustusburg,50.8144193,13.1009791
30.73,4467,2239,2228,145,Rabenau,50.9631279,13.6418236
36.7,4458,2191,2267,121,Hartenstein,49.5952202,11.5240797
13.49,4452,2131,2321,330,Peitz/Picnjo,51.8584667,14.4110395
13.05,4445,2158,2287,341,Nastätten,50.199081,7.858179
18.14,4426,2225,2201,244,Rennerod,50.606603,8.0662451
87.48,4399,2150,2249,50,Strasburg (Uckermark),53.5084448,13.7434101
2.71,4389,2166,2223,1620,Wilster,53.9233519,9.3741366
28.91,4381,2130,2251,152,Dransfeld,51.5012034,9.7583419
22.49,4376,2196,2180,195,Schönau,49.4366884,8.8090874
16.36,4366,2193,2173,267,Rheinböllen,50.0063415,7.6708226
8.08,4355,2048,2307,539,Wyk auf Föhr,54.6892888,8.5561518
64.96,4349,2176,2173,67,Heimbach,49.6141458,7.2481879
41.64,4318,2155,2163,104,Tambach-Dietharz/Thür. Wald,,
118.01,4318,2117,2201,37,Dargun,53.9,12.85
233.83,4314,2215,2099,18,Baruth/Mark,52.0462945,13.5019022
36.7,4301,2098,2203,117,Schwarzenbach a.Wald,50.2835975,11.6271654
72.41,4292,2179,2113,59,Rothenburg/O.L.,51.3333094,14.9666932
66.34,4287,2140,2147,65,Pressath,49.7698203,11.9343043
63.41,4277,2182,2095,67,Schnaittenbach,49.5478302,12.0007006
27.75,4274,2049,2225,154,Selbitz,50.3139673,11.7485834
54.45,4256,2135,2121,78,Hornberg,48.2128411,8.2316356
89.91,4254,2135,2119,47,Loitz,53.96913,13.1285573
86.19,4248,2139,2109,49,Brück,52.1923564,12.7584313
37.83,4248,2155,2093,112,Gräfenberg,49.6448945,11.2495348
50.32,4248,2036,2212,84,Gefrees,50.0958031,11.7402417
60.37,4233,2074,2159,70,Waldershof,49.9829487,12.0663612
19.58,4223,2083,2140,216,Daaden,50.7391746,7.96766
26.41,4213,2134,2079,160,Neckarbischofsheim,49.293192,8.9617359
17.69,4213,2154,2059,238,Niedernhall,49.2946494,9.6165589
46.88,4212,2077,2135,90,Wanfried,51.1714,10.1841616
164.17,4209,2080,2129,26,Woldegk,53.4592923,13.5833378
54.41,4207,2052,2155,77,St. Blasien,47.7602106,8.131426
71.87,4201,2085,2116,58,Dahlen,52.5622416,11.828413
96.53,4200,2096,2104,44,Waldkappel,51.1351872,9.8568782
18.05,4177,2075,2102,231,Kirchberg (Hunsrück),49.9330554,7.3547679
30.05,4166,2027,2139,139,Geringswalde,51.0760493,12.9048523
8.32,4131,2021,2110,497,Lambrecht (Pfalz),49.3693393,7.9772186
44.95,4117,2074,2043,92,Zell (Mosel),50.0275681,7.1813233
96.77,4114,2084,2030,43,Lichtenfels,50.14568,11.06382
22.05,4101,2092,2009,186,Allendorf (Lumda),50.6737,8.8177
17.24,4099,2092,2007,238,Neckarsteinach,49.4221,8.8396
32.14,4065,2033,2032,126,Baunach,49.9853262,10.8511236
115.56,4053,2014,2039,35,Penzlin,53.5055701,13.0843264
31.25,4045,1993,2052,129,Ellingen,49.0608124,10.9677438
28.34,4027,1987,2040,142,Lunzenau,50.968023,12.7216131
66.96,4021,2026,1995,60,Dassow,53.9089582,10.9756958
8.45,4020,1940,2080,476,Hoya,52.8065,9.13957
54.43,4019,2041,1978,74,Lorch,48.7982424,9.6898657
25.14,4019,1964,2055,160,Neubukow,54.0314438,11.6721265
24.51,4019,1973,2046,164,Tessin,54.0263099,12.4684089
27.51,3974,2011,1963,144,Neukloster,53.8645385,11.6824343
22.74,3967,1971,1996,174,Tegernsee,47.7099191,11.7543337
36.23,3962,1924,2038,109,Güsten,51.7947764,11.6078635
20.16,3961,2029,1932,196,Marktbreit,49.6668852,10.1435763
64.32,3951,1996,1955,61,Pappenheim,48.9347639,10.9744311
67.69,3943,1914,2029,58,Sternberg,53.7118374,11.8288314
72.53,3942,2001,1941,54,Seßlach,50.1876408,10.8429636
64.65,3941,2001,1940,61,Kindelbrück,51.2611366,11.089054
25.06,3923,1934,1989,157,Waldenburg,50.8743975,12.6003812
58.65,3915,1961,1954,67,Gemünden (Wohra),50.9934023,8.9675885
50.9,3914,1913,2001,77,Amorbach,49.643684,9.2225034
158.28,3871,1888,1983,24,Mirow,53.2851568,12.847677
26.37,3845,1922,1923,146,Regis-Breitingen,51.0889296,12.4396124
30.51,3821,1887,1934,125,Wolkenstein,50.6557148,13.0664608
15.36,3818,1910,1908,249,Speicher,49.9354628,6.6389817
26.54,3773,1803,1970,142,Deidesheim,49.4075922,8.1859168
35.05,3771,1888,1883,108,Trebsen/Mulde,51.2894732,12.7517578
29.59,3749,1850,1899,127,Johanngeorgenstadt,50.4310567,12.7146849
55.33,3746,1896,1850,68,Weißensee,51.1994358,11.068097
37.22,3737,1807,1930,100,Ruhland,51.4590647,13.8656245
30.27,3726,1787,1939,123,Strehla,51.370557,13.2397429
34.21,3725,1836,1889,109,Schiltach,48.2901774,8.3436346
12.51,3718,1811,1907,297,Netzschkau,50.6133033,12.2487152
70.47,3709,1902,1807,53,Vöhrenbach,48.0458156,8.3039184
34.76,3701,1857,1844,106,Freudenberg,49.7486131,9.3261061
25.1,3701,1784,1917,147,Elsterberg,50.6036333,12.176645
14.85,3701,1849,1852,249,Bad Karlshafen,51.6253296,9.4431158
44.72,3696,1863,1833,83,Grünsfeld,49.6082782,9.7447803
15.38,3685,1817,1868,240,Bad Muskau / Mužakow,51.5470046,14.7215146
20.34,3672,1783,1889,181,Bad Köstritz,50.9301118,12.0113701
44.59,3638,1799,1839,82,Rehna,53.7811418,11.0487109
33.15,3631,1822,1809,110,Triptis,50.7353974,11.8633794
19.77,3617,1718,1899,183,Bad Elster,50.2811665,12.236949
61.88,3614,1803,1811,58,Königsberg i.Bay.,50.0818105,10.570198
19.12,3610,1758,1852,189,Seifhennersdorf,50.9346533,14.6092022
26.35,3587,1767,1820,136,Steinach,48.9535682,12.6062471
21.74,3570,1761,1809,164,Mühlheim an der Donau,48.0248356,8.8894883
23.92,3568,1783,1785,149,Eschershausen,51.9270363,9.6383915
5.13,3545,1707,1838,691,Wesselburen,54.2123426,8.9217594
59.89,3525,1749,1776,59,Gröningen,51.9363717,11.2166312
30.68,3523,1725,1798,115,Goldkronach,50.0098461,11.6870938
28.74,3515,1763,1752,122,Ulmen,50.2082684,6.979957
9.7,3505,1753,1752,361,Owen,48.5876323,9.4506904
12.93,3500,1672,1828,271,Lucka,51.0951,12.3353
20.68,3491,1765,1726,169,Wildenfels,50.6660384,12.6090525
89.2,3481,1729,1752,39,Mühlberg/Elbe,51.4344274,13.2172472
75.87,3477,1680,1797,46,Neustadt (Dosse),52.8550517,12.440522
30.85,3473,1702,1771,113,Hirschhorn (Neckar),49.461,8.8974
9.01,3466,1637,1829,385,Stromberg,49.9447973,7.7763627
42.3,3464,1717,1747,82,Burgbernheim,49.4513351,10.3229575
14.07,3459,1687,1772,246,Gößnitz,50.889108,12.431532
27.77,3457,1643,1814,124,Münstermaifeld,50.2470805,7.3632746
87.36,3443,1708,1735,39,Krakow am See,53.6499594,12.266794
23.46,3436,1713,1723,146,Löwenstein,49.0953123,9.3809489
121.68,3430,1731,1699,28,Joachimsthal,52.9770643,13.7453282
46.78,3409,1671,1738,73,Bad Schandau,50.918091,14.1534018
87.35,3389,1689,1700,39,Tanna,50.4896337,11.860657
64.72,3372,1627,1745,52,Goldberg,53.5902655,12.0883101
8.16,3370,1695,1675,413,Oberriexingen,48.9274282,9.0292153
40.85,3358,1660,1698,82,Ostheim v.d.Rhön,50.4602714,10.2330495
25.98,3355,1623,1732,129,Schwarzatal,50.5867399,11.1256048
55.91,3332,1655,1677,60,Auma-Weidatal,50.7082198,11.9177098
66.67,3328,1685,1643,50,Rötz,49.341854,12.5319894
112.74,3322,1698,1624,29,Heldburg,50.2808914,10.7448265
18.56,3317,1591,1726,179,Geyer,50.623596,12.9249831
58.74,3315,1622,1693,56,Ludwigsstadt,50.4842311,11.3895014
72.05,3292,1621,1671,46,Saalburg-Ebersdorf,50.4948382,11.7074088
44.45,3271,1648,1623,74,Warin,53.7998004,11.7043569
8.18,3267,1582,1685,399,Kaisersesch,50.2307994,7.1404855
23.1,3266,1634,1632,141,Kranichfeld,50.8526515,11.1998899
25.17,3241,1669,1572,129,Bad Teinach-Zavelstein,48.6960311,8.6779546
20.62,3230,1599,1631,157,Hillesheim,50.2916705,6.6680009
39.57,3229,1588,1641,82,Welzow/Wjelcej,51.5837853,14.1706028
48.87,3229,1661,1568,66,Prichsenstadt,49.8176245,10.3530648
25.47,3221,1540,1681,126,Wolframs-Eschenbach,49.2264994,10.725877
81.97,3212,1610,1602,39,Havelsee,52.4913976,12.4595798
40.82,3199,1574,1625,78,Kelbra (Kyffhäuser),51.4358193,11.041443
44.02,3199,1597,1602,73,Schalkau,50.3938435,11.0056482
29.33,3195,1557,1638,109,Egeln,51.9400891,11.4273755
43.52,3193,1584,1609,73,Berga/Elster,50.7535905,12.1462645
64.64,3183,1592,1591,49,Hohnstein,50.9797836,14.1111221
39.8,3183,1591,1592,80,Stadtsteinach,50.1616746,11.5055461
119.29,3182,1610,1572,27,Sonnewalde,51.6950885,13.6451223
18.72,3173,1550,1623,169,Lauscha,50.4750346,11.1610862
52.0,3173,1596,1577,61,Bernstadt a. d. Eigen,51.0474279,14.8269241
22.91,3169,1573,1596,138,Neusalza-Spremberg,51.0337401,14.5444692
19.19,3165,1517,1648,165,Schönwald,50.1981219,12.0907653
22.47,3161,1583,1578,141,Fridingen an der Donau,48.0202558,8.9313419
48.48,3144,1550,1594,65,Kirchenlamitz,50.1515445,11.9502926
54.42,3142,1563,1579,58,Lebus,52.4271025,14.5338189
111.98,3139,1522,1617,28,Lychen,53.2083284,13.3164795
7.07,3135,1493,1642,443,Eibelstadt,49.7243433,10.0002727
44.44,3128,1466,1662,70,Klütz,53.9668696,11.1656678
15.79,3118,1505,1613,197,Döbern/Derbno,51.6147262,14.5972172
79.91,3114,1537,1577,39,Kirtorf,50.7683479,9.1061031
57.93,3104,1622,1482,54,Waischenfeld,49.8465726,11.345002
26.07,3083,1561,1522,118,Merkendorf,49.203735,10.7018353
74.41,3077,1608,1469,41,Bärnau,49.8109931,12.4304633
27.19,3070,1516,1554,113,Bürgel,50.9424523,11.7574105
50.96,3068,1552,1516,60,Weißenberg / Wóspork,51.1968328,14.658726
25.46,3067,1499,1568,120,Nebra (Unstrut),51.2873083,11.5787877
31.54,3040,1556,1484,96,Waldenburg,50.8743975,12.6003812
42.23,3031,1516,1515,72,Weißenstadt,50.1014733,11.8847041
16.31,3031,1474,1557,186,Rhens,50.281527,7.6162978
89.65,3029,1503,1526,34,Wesenberg,53.2819098,12.9694804
65.61,3019,1501,1518,46,Ulrichstein,50.5759667,9.1929639
8.7,3014,1475,1539,346,Selters (Westerwald),50.5203849,7.7337742
58.51,3000,1490,1510,51,Hatzfeld (Eder),50.9847904,8.5630273
174.15,2985,1513,1472,17,Friedland,53.6716022,13.5487647
156.16,2973,1508,1465,19,Schönewalde,51.8142338,13.2279131
48.88,2970,1448,1522,61,Liebenau,51.4773742,9.2769625
19.5,2969,1495,1474,152,Braubach,50.2751222,7.651073
55.04,2969,1437,1532,54,Schöneck/Vogtl.,50.3875211,12.3413148
60.57,2967,1477,1490,49,Dömitz,53.1384884,11.2609279
55.97,2958,1519,1439,53,Ravenstein,49.4086836,9.5343732
57.65,2955,1489,1466,51,Gützkow,53.9378689,13.4100305
65.47,2941,1500,1441,45,Lindow (Mark),52.9744071,12.9872378
72.32,2940,1473,1467,41,Wurzbach,50.4637381,11.5372317
18.56,2916,1447,1469,157,Adenau,50.3823283,6.9304002
23.17,2913,1461,1452,126,Sankt Goar,50.15,7.71667
15.45,2902,1416,1486,188,Münchenbernsdorf,50.8206082,11.9330185
18.08,2899,1423,1476,160,Oberwesel,50.1075,7.7266193
57.29,2886,1424,1462,50,Frankenau,51.1068994,8.9274787
35.48,2878,1401,1477,81,Marktleuthen,50.1279651,11.9945062
41.11,2867,1391,1476,70,Gnoien,53.9703915,12.7054032
30.71,2846,1405,1441,93,Jarmen,53.9221033,13.3374416
10.33,2836,1370,1466,275,Meisenheim,49.706647,7.6700779
3.06,2814,1360,1454,920,Garding,54.3295733,8.7793889
27.5,2805,1438,1367,102,Schillingsfürst,49.2867655,10.260648
22.74,2769,1324,1445,122,Sulzburg,47.8405127,7.7077606
31.28,2768,1416,1352,88,Laucha an der Unstrut,51.2233104,11.682231
45.74,2749,1356,1393,60,Elterlein,50.5769435,12.8688973
30.18,2748,1366,1382,91,Wustrow (Wendland),52.9233083,11.12666
20.18,2739,1360,1379,136,Themar,50.5033487,10.6150564
44.54,2730,1378,1352,61,Ebeleben,51.2827699,10.7302423
32.63,2697,1374,1323,83,Elstra / Halštrow,51.220516,14.1350305
54.97,2694,1365,1329,49,Tribsees,54.0946272,12.7584066
58.98,2690,1351,1339,46,Frauenstein,50.8024134,13.5382248
54.43,2690,1294,1396,49,Romrod,50.7145631,9.2188198
27.22,2620,1301,1319,96,Brüel,53.7344671,11.7158035
49.93,2602,1314,1288,52,Bad Bibra,51.2064665,11.5835806
53.43,2592,1345,1247,49,Schkölen,51.0408527,11.821197
119.68,2589,1310,1279,22,Putlitz,53.2505941,12.0409827
23.31,2587,1287,1300,111,Lauterstein,48.7109286,9.8762584
79.38,2577,1223,1354,32,Bad Wilsnack,52.9556782,11.9448627
45.65,2566,1284,1282,56,Wallenfels,50.2691372,11.4701616
84.03,2555,1286,1269,30,Friesack,52.7395263,12.5782641
4.02,2544,1196,1348,633,Friedrichstadt,54.3760004,9.0897716
18.73,2535,1287,1248,135,Scheer,48.0731597,9.2965371
51.84,2515,1276,1239,49,Betzenstein,49.6808025,11.4177797
35.52,2514,1278,1236,71,Rastenberg,51.1761837,11.4211488
27.42,2497,1229,1268,91,Bad Tennstedt,51.1540155,10.8369361
23.72,2494,1157,1337,105,Alsleben (Saale),51.7041882,11.6766954
67.96,2493,1222,1271,37,Ziesar,52.2652873,12.2898896
49.69,2493,1267,1226,50,Jöhstadt,50.5142346,13.0900195
63.66,2489,1253,1236,39,Golßen,51.9709352,13.6045078
14.72,2450,1221,1229,166,Schönau im Schwarzwald,47.7861792,7.8933977
32.97,2437,1184,1253,74,Schwanebeck,51.9601208,11.1169263
3.38,2429,1218,1211,719,Krempe,53.8360392,9.489977
10.68,2427,1227,1200,227,Aach,49.7894542,6.5906612
61.88,2427,1204,1223,39,Gartz (Oder),53.208577,14.3914352
27.66,2399,1239,1160,87,Osterfeld,51.0806259,11.9305596
78.65,2394,1168,1226,30,Schlieben,51.7241402,13.3847709
45.22,2390,1204,1186,53,Gefell,50.2385151,6.9115834
34.08,2387,1209,1178,70,Rethem (Aller),52.7834554,9.3780422
51.88,2382,1202,1180,46,Wegeleben,51.8848859,11.1731482
55.34,2382,1189,1193,43,Grebenau,50.7302717,9.4369168
50.28,2360,1202,1158,47,Schönsee,49.5102734,12.5466459
42.4,2351,1168,1183,55,Pleystein,49.6459255,12.4099793
12.21,2334,1163,1171,191,Mainbernheim,49.7087639,10.2177792
30.44,2319,1151,1168,76,Dommitzsch,51.6401155,12.8818456
9.18,2315,1083,1232,252,Katzenelnbogen,50.2676224,7.9768379
21.22,2272,1125,1147,107,Schlettau,50.5575902,12.9502234
36.13,2265,1144,1121,63,Eckartsberga,51.1231891,11.5604073
65.91,2256,1104,1152,34,Garz/Rügen,54.3195842,13.3516021
63.37,2256,1116,1140,36,Hayingen,48.2751679,9.4781135
23.48,2228,1102,1126,95,Ostritz,51.014934,14.9327975
46.34,2190,1119,1071,47,Fladungen,50.5210371,10.1458492
24.08,2187,1096,1091,91,Gebesee,51.1167,10.9333
34.22,2186,1048,1138,64,Rerik,54.1067652,11.6171165
24.13,2147,1087,1060,89,Hirschberg,50.3781716,7.9223613
27.05,2141,1084,1057,79,Königstein/Sächs. Schw.,50.9185261,14.0732271
31.25,2134,1056,1078,68,Veringenstadt,48.1842669,9.2087391
50.71,2129,1071,1058,42,Meyenburg,53.3140131,12.2426273
51.55,2111,1068,1043,41,Rosenthal,50.9860458,8.823919
36.12,2107,1080,1027,58,Oderberg,52.865906,14.0450286
96.2,2066,1009,1057,21,Lenzen (Elbe),53.0908005,11.4748618
45.11,2056,1045,1011,46,Niemegk,52.0749361,12.6889448
40.03,2051,1010,1041,51,Oberwiesenthal,50.4355522,12.9489367
8.89,2044,1005,1039,230,Lauterecken,49.6500535,7.5918264
23.41,2044,1047,997,87,Wiesensteig,48.5620891,9.6264045
7.36,2021,953,1068,275,Ortrand,51.3761283,13.7576971
9.0,2012,985,1027,224,Scheibenberg,50.5404022,12.9144207
57.52,2011,1008,1003,35,Leutenberg,50.5640756,11.4561656
22.69,1975,966,1009,87,Plaue,50.7776493,10.8980915
15.47,1973,999,974,128,Sachsenhagen,52.3966396,9.2663019
20.58,1972,987,985,96,Magdala,50.9065543,11.4463291
26.19,1941,954,987,74,Rieneck,50.0942383,9.6472187
34.25,1921,936,985,56,Teuschnitz,50.397541,11.380875
10.51,1920,1001,919,183,Marktsteft,49.696722,10.1350962
13.77,1908,966,942,139,Wolfstein,49.5829885,7.606534
26.66,1899,950,949,71,Schauenstein,50.2776388,11.7414272
48.16,1895,931,964,39,Teupitz,52.135986,13.6098424
31.4,1886,980,906,60,Langenburg,49.2531928,9.8477788
36.42,1869,928,941,51,Gräfenthal,50.525919,11.3058452
46.06,1859,944,915,40,Hettingen,48.2169103,9.2317078
23.35,1845,923,922,79,Bacharach,50.0597943,7.7683997
25.23,1836,961,875,73,Widdern,49.3180932,9.4217233
101.81,1835,946,889,18,Brüssow,53.3994602,14.126711
21.34,1808,918,890,85,Velden,49.6135225,11.5109171
26.67,1764,889,875,66,Bad Sülze,54.1119649,12.6581128
78.87,1756,868,888,22,Penkun,53.2977629,14.2413131
47.97,1753,879,874,37,Neukalen,53.8228766,12.7918145
39.06,1723,836,887,44,Usedom,53.9905064,14.0829451
35.3,1702,866,836,48,Sayda,50.7124239,13.4193688
15.16,1697,879,818,112,Ornbau,49.1741629,10.6560093
